trade_id,season,date,month,side,acquiring_team,counterparty_team,type,subtype,name,birth_year,pick_year,pick_round,pick_overall,pick_player,is_conditional,cash_amount,wrapped_in_future_considerations,raw
176,2023-24,"March 7, 2024",March,team_one,Colorado Avalanche,Nashville Predators,player,trade,Yakov Trenin,,,,,,False,,False,Yakov Trenin
176,2023-24,"March 7, 2024",March,team_one,Colorado Avalanche,Nashville Predators,player,trade,Graham Sward,,,,,,False,,False,Graham Sward
176,2023-24,"March 7, 2024",March,team_two,Nashville Predators,Colorado Avalanche,player,trade,Jeremy Hanzel,,,,,,False,,False,Jeremy Hanzel
176,2023-24,"March 7, 2024",March,team_two,Nashville Predators,Colorado Avalanche,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
177,2023-24,"March 7, 2024",March,team_one,Tampa Bay Lightning,San Jose Sharks,player,trade,Anthony Duclair,,,,,,False,,False,Anthony Duclair
177,2023-24,"March 7, 2024",March,team_one,Tampa Bay Lightning,San Jose Sharks,pick,pick,,,2025.0,7.0,,,False,,False,2025 7th round pick
177,2023-24,"March 7, 2024",March,team_two,San Jose Sharks,Tampa Bay Lightning,player,trade,Jack Thompson,,,,,,False,,False,Jack Thompson
177,2023-24,"March 7, 2024",March,team_two,San Jose Sharks,Tampa Bay Lightning,pick,pick,,,2024.0,3.0,,,False,,False,2024 3rd round pick
178,2023-24,"March 6, 2024",March,team_one,Florida Panthers,Ottawa Senators,player,trade,Vladimir Tarasenko,,,,,,False,,False,Vladimir Tarasenko
178,2023-24,"March 6, 2024",March,team_two,Ottawa Senators,Florida Panthers,pick,pick,,,2024.0,4.0,,,True,,False,2024 conditional 4th round pick
178,2023-24,"March 6, 2024",March,team_two,Ottawa Senators,Florida Panthers,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
179,2023-24,"March 6, 2024",March,team_one,New York Rangers,Seattle Kraken,player,trade,Alexander Wennberg,,,,,,False,,False,Alexander Wennberg
179,2023-24,"March 6, 2024",March,team_two,Seattle Kraken,New York Rangers,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
179,2023-24,"March 6, 2024",March,team_two,Seattle Kraken,New York Rangers,pick,pick,,,2025.0,4.0,,,True,,False,2025 conditional 4th round pick
180,2023-24,"March 6, 2024",March,team_one,Colorado Avalanche,Buffalo Sabres,player,trade,Casey Mittelstadt,,,,,,False,,False,Casey Mittelstadt
180,2023-24,"March 6, 2024",March,team_two,Buffalo Sabres,Colorado Avalanche,player,trade,Bowen Byram,,,,,,False,,False,Bowen Byram
181,2023-24,"March 6, 2024",March,team_one,Colorado Avalanche,Philadelphia Flyers,player,trade,Sean Walker,,,,,,False,,False,Sean Walker
181,2023-24,"March 6, 2024",March,team_one,Colorado Avalanche,Philadelphia Flyers,pick,pick,,,2026.0,5.0,,,False,,False,2026 5th round pick
181,2023-24,"March 6, 2024",March,team_two,Philadelphia Flyers,Colorado Avalanche,player,trade,Ryan Johansen,,,,,,False,,False,Ryan Johansen
181,2023-24,"March 6, 2024",March,team_two,Philadelphia Flyers,Colorado Avalanche,pick,pick,,,2025.0,1.0,,,False,,False,2025 1st round pick
182,2023-24,"March 6, 2024",March,team_one,Vegas Golden Knights,Calgary Flames,player,trade,Noah Hanifin,,,,,,False,,False,Noah Hanifin
182,2023-24,"March 6, 2024",March,team_two,Calgary Flames,Vegas Golden Knights,pick,pick,,,2025.0,1.0,,,True,,False,2025 conditional 1st round pick
182,2023-24,"March 6, 2024",March,team_two,Calgary Flames,Vegas Golden Knights,player,trade,Daniil Miromanov,,,,,,False,,False,Daniil Miromanov
182,2023-24,"March 6, 2024",March,team_two,Calgary Flames,Vegas Golden Knights,pick,pick,,,2025.0,3.0,,,True,,False,2025 conditional 3rd round pick
183,2023-24,"March 6, 2024",March,team_one,Philadelphia Flyers,Vegas Golden Knights,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
183,2023-24,"March 6, 2024",March,team_two,Vegas Golden Knights,Philadelphia Flyers,other,none,,,,,,,False,,False,none
184,2023-24,"March 6, 2024",March,team_one,Edmonton Oilers,Anaheim Ducks,player,trade,Adam Henrique,,,,,,False,,False,Adam Henrique
184,2023-24,"March 6, 2024",March,team_one,Edmonton Oilers,Anaheim Ducks,player,trade,Sam Carrick,,,,,,False,,False,Sam Carrick
184,2023-24,"March 6, 2024",March,team_one,Edmonton Oilers,Anaheim Ducks,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
184,2023-24,"March 6, 2024",March,team_two,Anaheim Ducks,Edmonton Oilers,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
184,2023-24,"March 6, 2024",March,team_two,Anaheim Ducks,Edmonton Oilers,pick,pick,,,2025.0,5.0,,,True,,False,2025 conditional 5th round pick
185,2023-24,"March 6, 2024",March,team_one,Edmonton Oilers,Tampa Bay Lightning,player,trade,Ty Taylor,,,,,,False,,False,Ty Taylor
185,2023-24,"March 6, 2024",March,team_two,Tampa Bay Lightning,Edmonton Oilers,pick,pick,,,2025.0,4.0,,,True,,False,2025 conditional 4th round pick
186,2023-24,"March 5, 2024",March,team_one,Vegas Golden Knights,Washington Capitals,player,trade,Anthony Mantha,,,,,,False,,False,Anthony Mantha
186,2023-24,"March 5, 2024",March,team_two,Washington Capitals,Vegas Golden Knights,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
186,2023-24,"March 5, 2024",March,team_two,Washington Capitals,Vegas Golden Knights,pick,pick,,,2026.0,4.0,,,False,,False,2026 4th round pick
187,2023-24,"March 1, 2024",March,team_one,New Jersey Devils,Colorado Avalanche,player,trade,Kurtis MacDermid,,,,,,False,,False,Kurtis MacDermid
187,2023-24,"March 1, 2024",March,team_two,Colorado Avalanche,New Jersey Devils,player,trade,Zakhar Bardakov,,,,,,False,,False,Zakhar Bardakov
187,2023-24,"March 1, 2024",March,team_two,Colorado Avalanche,New Jersey Devils,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
188,2023-24,"February 29, 2024",February,team_one,Toronto Maple Leafs,Carolina Hurricanes,player,trade,Kirill Slepets,,,,,,False,,False,Kirill Slepets
188,2023-24,"February 29, 2024",February,team_one,Toronto Maple Leafs,Carolina Hurricanes,player,trade,Ilya Lyubushkin,,,,,,False,,False,Ilya Lyubushkin
188,2023-24,"February 29, 2024",February,team_two,Carolina Hurricanes,Toronto Maple Leafs,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
188,2023-24,"February 29, 2024",February,team_two,Carolina Hurricanes,Toronto Maple Leafs,pick,pick,,,2024.0,6.0,,,False,,False,2024 6th round pick
189,2023-24,"February 29, 2024",February,team_one,Carolina Hurricanes,Anaheim Ducks,player,trade,Ilya Lyubushkin,,,,,,False,,False,Ilya Lyubushkin
189,2023-24,"February 29, 2024",February,team_two,Anaheim Ducks,Carolina Hurricanes,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
190,2023-24,"February 28, 2024",February,team_one,Dallas Stars,New Jersey Devils,player,trade,Chris Tanev,,,,,,False,,False,Chris Tanev
190,2023-24,"February 28, 2024",February,team_two,New Jersey Devils,Dallas Stars,pick,pick,,,2026.0,4.0,,,False,,False,2026 4th round pick
191,2023-24,"February 28, 2024",February,team_one,Calgary Flames,New Jersey Devils,player,trade,Cole Brady,,,,,,False,,False,Cole Brady
191,2023-24,"February 28, 2024",February,team_two,New Jersey Devils,Calgary Flames,player,trade,Chris Tanev,,,,,,False,,False,Chris Tanev
192,2023-24,"February 28, 2024",February,team_one,Dallas Stars,Calgary Flames,player,trade,Cole Brady,,,,,,False,,False,Cole Brady
192,2023-24,"February 28, 2024",February,team_two,Calgary Flames,Dallas Stars,player,trade,Artem Grushnikov,,,,,,False,,False,Artem Grushnikov
192,2023-24,"February 28, 2024",February,team_two,Calgary Flames,Dallas Stars,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
192,2023-24,"February 28, 2024",February,team_two,Calgary Flames,Dallas Stars,pick,pick,,,2026.0,3.0,,,True,,False,2026 conditional 3rd round pick
193,2023-24,"February 22, 2024",February,team_one,Pittsburgh Penguins,Columbus Blue Jackets,player,trade,Emil Bemstrom,,,,,,False,,False,Emil Bemstrom
193,2023-24,"February 22, 2024",February,team_two,Columbus Blue Jackets,Pittsburgh Penguins,player,trade,Alex Nylander,,,,,,False,,False,Alex Nylander
193,2023-24,"February 22, 2024",February,team_two,Columbus Blue Jackets,Pittsburgh Penguins,pick,pick,,,2026.0,6.0,,,True,,False,2026 conditional 6th round pick
194,2023-24,"February 2, 2024",February,team_one,Winnipeg Jets,Montreal Canadiens,player,trade,Sean Monahan,,,,,,False,,False,Sean Monahan
194,2023-24,"February 2, 2024",February,team_two,Montreal Canadiens,Winnipeg Jets,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
194,2023-24,"February 2, 2024",February,team_two,Montreal Canadiens,Winnipeg Jets,pick,pick,,,2027.0,3.0,,,True,,False,2027 conditional 3rd round pick
195,2023-24,"January 31, 2024",January,team_one,Vancouver Canucks,Calgary Flames,player,trade,Elias Lindholm,,,,,,False,,False,Elias Lindholm
195,2023-24,"January 31, 2024",January,team_two,Calgary Flames,Vancouver Canucks,player,trade,Andrei Kuzmenko,,,,,,False,,False,Andrei Kuzmenko
195,2023-24,"January 31, 2024",January,team_two,Calgary Flames,Vancouver Canucks,player,trade,Hunter Brzustewicz,,,,,,False,,False,Hunter Brzustewicz
195,2023-24,"January 31, 2024",January,team_two,Calgary Flames,Vancouver Canucks,player,trade,Joni Jurmo,,,,,,False,,False,Joni Jurmo
195,2023-24,"January 31, 2024",January,team_two,Calgary Flames,Vancouver Canucks,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
195,2023-24,"January 31, 2024",January,team_two,Calgary Flames,Vancouver Canucks,pick,pick,,,2024.0,4.0,,,True,,False,2024 conditional 4th round pick
196,2023-24,"January 25, 2024",January,team_one,Pittsburgh Penguins,Minnesota Wild,player,trade,Maxim Cajkovic,,,,,,False,,False,Maxim Cajkovic
196,2023-24,"January 25, 2024",January,team_two,Minnesota Wild,Pittsburgh Penguins,player,trade,Will Butcher,,,,,,False,,False,Will Butcher
197,2023-24,"January 11, 2024",January,team_one,Montreal Canadiens,Buffalo Sabres,player,trade,Filip Cederqvist,,,,,,False,,False,Filip Cederqvist
197,2023-24,"January 11, 2024",January,team_two,Buffalo Sabres,Montreal Canadiens,other,future_considerations,,,,,,,False,,True,Future considerations
198,2023-24,"January 8, 2024",January,team_one,Anaheim Ducks,Philadelphia Flyers,player,trade,Cutter Gauthier,,,,,,False,,False,Cutter Gauthier
198,2023-24,"January 8, 2024",January,team_two,Philadelphia Flyers,Anaheim Ducks,player,trade,Jamie Drysdale,,,,,,False,,False,Jamie Drysdale
198,2023-24,"January 8, 2024",January,team_two,Philadelphia Flyers,Anaheim Ducks,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
199,2023-24,"January 6, 2024",January,team_one,Chicago Blackhawks,Pittsburgh Penguins,player,trade,Rem Pitlick,,,,,,False,,False,Rem Pitlick
199,2023-24,"January 6, 2024",January,team_two,Pittsburgh Penguins,Chicago Blackhawks,pick,pick,,,2026.0,7.0,,,False,,False,2026 7th round pick
200,2023-24,"December 15, 2023",December,team_one,Seattle Kraken,Colorado Avalanche,player,trade,Tomas Tatar,,,,,,False,,False,Tomas Tatar
200,2023-24,"December 15, 2023",December,team_two,Colorado Avalanche,Seattle Kraken,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
201,2023-24,"December 15, 2023",December,team_one,Vancouver Canucks,San Jose Sharks,player,trade,Nick Cicek,,,,,,False,,False,Nick Cicek
201,2023-24,"December 15, 2023",December,team_one,Vancouver Canucks,San Jose Sharks,pick,pick,,,2024.0,6.0,,,False,,False,2024 6th round pick
201,2023-24,"December 15, 2023",December,team_two,San Jose Sharks,Vancouver Canucks,player,trade,Jack Studnicka,,,,,,False,,False,Jack Studnicka
202,2023-24,"December 8, 2023",December,team_one,New York Islanders,St. Louis Blues,player,trade,Robert Bortuzzo,,,,,,False,,False,Robert Bortuzzo
202,2023-24,"December 8, 2023",December,team_two,St. Louis Blues,New York Islanders,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
203,2023-24,"December 6, 2023",December,team_one,Buffalo Sabres,Columbus Blue Jackets,player,trade,Eric Robinson,,,,,,False,,False,Eric Robinson
203,2023-24,"December 6, 2023",December,team_two,Columbus Blue Jackets,Buffalo Sabres,pick,pick,,,2025.0,7.0,,,False,,False,2025 7th round pick
204,2023-24,"November 30, 2023",November,team_one,Vancouver Canucks,Calgary Flames,player,trade,Nikita Zadorov,,,,,,False,,False,Nikita Zadorov
204,2023-24,"November 30, 2023",November,team_two,Calgary Flames,Vancouver Canucks,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
204,2023-24,"November 30, 2023",November,team_two,Calgary Flames,Vancouver Canucks,pick,pick,,,2026.0,3.0,,,False,,False,2026 3rd round pick
205,2023-24,"November 28, 2023",November,team_one,Chicago Blackhawks,Vancouver Canucks,player,trade,Anthony Beauvillier,,,,,,False,,False,Anthony Beauvillier
205,2023-24,"November 28, 2023",November,team_two,Vancouver Canucks,Chicago Blackhawks,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
206,2023-24,"November 8, 2023",November,team_one,Minnesota Wild,Tampa Bay Lightning,player,trade,Zach Bogosian,,,,,,False,,False,Zach Bogosian
206,2023-24,"November 8, 2023",November,team_two,Tampa Bay Lightning,Minnesota Wild,pick,pick,,,2025.0,7.0,,,False,,False,2025 7th round pick
207,2023-24,"November 8, 2023",November,team_one,San Jose Sharks,Minnesota Wild,player,trade,Calen Addison,,,,,,False,,False,Calen Addison
207,2023-24,"November 8, 2023",November,team_two,Minnesota Wild,San Jose Sharks,player,trade,Adam Raska,,,,,,False,,False,Adam Raska
207,2023-24,"November 8, 2023",November,team_two,Minnesota Wild,San Jose Sharks,pick,pick,,,2026.0,5.0,,,False,,False,2026 5th round pick
208,2023-24,"October 17, 2023",October,team_one,Vancouver Canucks,Pittsburgh Penguins,player,trade,Mark Friedman,,,,,,False,,False,Mark Friedman
208,2023-24,"October 17, 2023",October,team_one,Vancouver Canucks,Pittsburgh Penguins,player,trade,Ty Glover,,,,,,False,,False,Ty Glover
208,2023-24,"October 17, 2023",October,team_two,Pittsburgh Penguins,Vancouver Canucks,player,trade,Jack Rathbone,,,,,,False,,False,Jack Rathbone
208,2023-24,"October 17, 2023",October,team_two,Pittsburgh Penguins,Vancouver Canucks,player,trade,Karel Plasek,,,,,,False,,False,Karel Plasek
209,2023-24,"October 10, 2023",October,team_one,Colorado Avalanche,Carolina Hurricanes,player,trade,Caleb Jones,,,,,,False,,False,Caleb Jones
209,2023-24,"October 10, 2023",October,team_two,Carolina Hurricanes,Colorado Avalanche,player,trade,Callahan Burke,,,,,,False,,False,Callahan Burke
210,2023-24,"October 8, 2023",October,team_one,Vancouver Canucks,Toronto Maple Leafs,player,trade,Sam Lafferty,,,,,,False,,False,Sam Lafferty
210,2023-24,"October 8, 2023",October,team_two,Toronto Maple Leafs,Vancouver Canucks,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
211,2023-24,"September 19, 2023",September,team_one,Montreal Canadiens,Vancouver Canucks,player,trade,Tanner Pearson,,,,,,False,,False,Tanner Pearson
211,2023-24,"September 19, 2023",September,team_one,Montreal Canadiens,Vancouver Canucks,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
211,2023-24,"September 19, 2023",September,team_two,Vancouver Canucks,Montreal Canadiens,player,trade,Casey DeSmith,,,,,,False,,False,Casey DeSmith
212,2023-24,"September 13, 2023",September,team_one,Montreal Canadiens,Ottawa Senators,player,trade,Jakov Novak,,,,,,False,,False,Jakov Novak
212,2023-24,"September 13, 2023",September,team_two,Ottawa Senators,Montreal Canadiens,other,future_considerations,,,,,,,False,,True,Future considerations
213,2023-24,"August 18, 2023",August,team_one,Anaheim Ducks,Buffalo Sabres,player,trade,Ilya Lyubushkin,,,,,,False,,False,Ilya Lyubushkin
213,2023-24,"August 18, 2023",August,team_two,Buffalo Sabres,Anaheim Ducks,pick,pick,,,2025.0,4.0,,,False,,False,2025 4th round pick
214,2023-24,"August 15, 2023",August,team_one,Montreal Canadiens,Detroit Red Wings,player,trade,Gustav Lindstrom,,,,,,False,,False,Gustav Lindstrom
214,2023-24,"August 15, 2023",August,team_one,Montreal Canadiens,Detroit Red Wings,pick,pick,,,2025.0,4.0,,,False,,False,2025 4th round pick
214,2023-24,"August 15, 2023",August,team_two,Detroit Red Wings,Montreal Canadiens,player,trade,Jeff Petry,,,,,,False,,False,Jeff Petry
215,2023-24,"August 9, 2023",August,team_one,Philadelphia Flyers,Carolina Hurricanes,player,trade,Massimo Rizzo,,,,,,False,,False,Massimo Rizzo
215,2023-24,"August 9, 2023",August,team_one,Philadelphia Flyers,Carolina Hurricanes,pick,pick,,,2025.0,5.0,,,False,,False,2025 5th round pick
215,2023-24,"August 9, 2023",August,team_two,Carolina Hurricanes,Philadelphia Flyers,player,trade,David Kase,,,,,,False,,False,David Kase
216,2023-24,"August 6, 2023",August,team_one,Pittsburgh Penguins,Montreal Canadiens,player,trade,Mike Hoffman,,,,,,False,,False,Mike Hoffman
216,2023-24,"August 6, 2023",August,team_one,Pittsburgh Penguins,Montreal Canadiens,player,trade,Rem Pitlick,,,,,,False,,False,Rem Pitlick
216,2023-24,"August 6, 2023",August,team_two,Montreal Canadiens,Pittsburgh Penguins,player,trade,Jeff Petry,,,,,,False,,False,Jeff Petry
216,2023-24,"August 6, 2023",August,team_two,Montreal Canadiens,Pittsburgh Penguins,player,trade,Casey DeSmith,,,,,,False,,False,Casey DeSmith
216,2023-24,"August 6, 2023",August,team_two,Montreal Canadiens,Pittsburgh Penguins,player,trade,Nathan Legare,,,,,,False,,False,Nathan Legare
216,2023-24,"August 6, 2023",August,team_two,Montreal Canadiens,Pittsburgh Penguins,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
217,2023-24,"August 6, 2023",August,team_one,Pittsburgh Penguins,San Jose Sharks,player,trade,Erik Karlsson,,,,,,False,,False,Erik Karlsson
217,2023-24,"August 6, 2023",August,team_one,Pittsburgh Penguins,San Jose Sharks,player,trade,Dillon Hamaliuk,,,,,,False,,False,Dillon Hamaliuk
217,2023-24,"August 6, 2023",August,team_one,Pittsburgh Penguins,San Jose Sharks,pick,pick,,,2026.0,3.0,,,False,,False,2026 3rd round pick
217,2023-24,"August 6, 2023",August,team_two,San Jose Sharks,Pittsburgh Penguins,player,trade,Mikael Granlund,,,,,,False,,False,Mikael Granlund
217,2023-24,"August 6, 2023",August,team_two,San Jose Sharks,Pittsburgh Penguins,player,trade,Mike Hoffman,,,,,,False,,False,Mike Hoffman
217,2023-24,"August 6, 2023",August,team_two,San Jose Sharks,Pittsburgh Penguins,player,trade,Jan Rutta,,,,,,False,,False,Jan Rutta
217,2023-24,"August 6, 2023",August,team_two,San Jose Sharks,Pittsburgh Penguins,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
218,2023-24,"July 9, 2023",July,team_one,Detroit Red Wings,Ottawa Senators,player,trade,Alex DeBrincat,,,,,,False,,False,Alex DeBrincat
218,2023-24,"July 9, 2023",July,team_two,Ottawa Senators,Detroit Red Wings,player,trade,Dominik Kubalik,,,,,,False,,False,Dominik Kubalik
218,2023-24,"July 9, 2023",July,team_two,Ottawa Senators,Detroit Red Wings,player,trade,Donovan Sebrango,,,,,,False,,False,Donovan Sebrango
218,2023-24,"July 9, 2023",July,team_two,Ottawa Senators,Detroit Red Wings,pick,pick,,,2024.0,1.0,,,True,,False,2024 conditional 1st round pick
218,2023-24,"July 9, 2023",July,team_two,Ottawa Senators,Detroit Red Wings,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
219,2023-24,"July 2, 2023",July,team_one,Tampa Bay Lightning,Minnesota Wild,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
219,2023-24,"July 2, 2023",July,team_two,Minnesota Wild,Tampa Bay Lightning,player,trade,Patrick Maroon,,,,,,False,,False,Patrick Maroon
219,2023-24,"July 2, 2023",July,team_two,Minnesota Wild,Tampa Bay Lightning,player,trade,Maxim Cajkovic,,,,,,False,,False,Maxim Cajkovic
220,2023-24,"July 2, 2023",July,team_one,Winnipeg Jets,San Jose Sharks,player,trade,Artemi Kniazev,,,,,,False,,False,Artemi Kniazev
220,2023-24,"July 2, 2023",July,team_two,San Jose Sharks,Winnipeg Jets,player,trade,Leon Gawanke,,,,,,False,,False,Leon Gawanke
221,2023-24,"July 1, 2023",July,team_one,Florida Panthers,San Jose Sharks,player,trade,Steven Lorentz,,,,,,False,,False,Steven Lorentz
221,2023-24,"July 1, 2023",July,team_one,Florida Panthers,San Jose Sharks,pick,pick,,,2025.0,5.0,,,False,,False,2025 5th round pick
